Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,16444,wind,14455,10047356,47140143
,,,14618,solar,115412,10585626,46601873
,,,17854,wind,7276,10624721,46562778
,,,12540,wind,10581,10676752,46510747
,,,11154,wind,2907,10693861,46493638
,,,2052,wind,13322,10760399,46427100
,,,14921,wind,13090,10825963,46361536
,,,3628,wind,7014,10861701,46325798
,,,2928,wind,3988,10886712,46300787
,,,11560,solar,105359,11379287,45808212
,,,1858,solar,107019,11882597,45304902
,,,10568,solar,109643,12394647,44792852
,,,4628,wind,5362,12422918,44764581
,,,15662,solar,110538,12940098,44247401
,,,15459,solar,108891,13448728,43738771
,,,14118,solar,114823,13985383,43202116
,,,7146,solar,102387,14465513,42721986
,,,5540,wind,4905,14495954,42691545
,,,10832,wind,25546,14620389,42567110
,,,2053,solar,107992,15124934,42062565
,,,3258,wind,5338,15157346,42030153
,,,9834,wind,6865,15192488,41995011
,,,2732,solar,105714,15686678,41500821
,,,14922,wind,3981,15708709,41478790
,,,17756,wind,11663,15766684,41420815
,,,3039,wind,5732,15796595,41390904
,,,4939,wind,11380,15851394,41336105
,,,13637,wind,5424,15879987,41307512
,,,12456,wind,4604,15904810,41282689
,,,10030,wind,31422,16056042,41131457
,,,14543,solar,106058,16554982,40632517
,,,1657,solar,108129,17061712,40125787
,,,13221,wind,4013,17083891,40103608
,,,15332,solar,103461,17569341,39618158
,,,13516,wind,16886,17651093,39536406
,,,9244,wind,-475,17656140,39531359
,,,11047,wind,9084,17702587,39484912
,,,11043,wind,14539,17775614,39411885
,,,16241,wind,5078,17803656,39383843
,,,14151,solar,104331,18292621,38894878
,,,10330,wind,8515,18337131,38850368
,,,16030,wind,6704,18371539,38815960
,,,5240,wind,3722,18393417,38794082
,,,4637,wind,10597,18449311,38738188
,,,8850,solar,100510,18919846,38267653
,,,4226,solar,108828,19439211,37758247
,,,17754,solar,73496,19910221,37410504
,,,3822,solar,79541,20440891,37034218
,,,14545,wind,-376,20444745,37030970
,,,3927,solar,68884,20955845,36704189
,,,14950,wind,3682,20983163,36681433
,,,12247,wind,8336,21036594,36635397
,,,13535,wind,5433,21070214,36606763
,,,7342,wind,4184,21097260,36581721
,,,9548,wind,5139,21132481,36550595
,,,2150,wind,6472,21169276,36516256
,,,5222,solar,64541,21708211,36208781
,,,12032,solar,47405,22198031,35974533
,,,5038,wind,12383,22265114,35912845
,,,15732,solar,48666,22756359,35676903
,,,9745,wind,5490,22789413,35649255
,,,15320,solar,51982,23306308,35399301
,,,7920,wind,8534,23356729,35356613
,,,2752,wind,10646,23417421,35302241
,,,5759,solar,46726,23913891,35073804
,,,6229,wind,6655,23956911,35035826
,,,10740,wind,21381,24083304,34933642
,,,12536,wind,8213,24137037,34890247
,,,12930,solar,46211,24629992,34666523
,,,12258,wind,2562,24651675,34650979
,,,11333,wind,13500,24742461,34580928
,,,6845,wind,507,24749120,34574729
,,,3621,solar,36897,25281310,34390969
,,,4737,wind,10520,25336639,34340958
,,,14661,wind,4918,25372518,34314708
,,,11734,wind,7892,25426975,34272708
,,,10837,wind,17654,25536045,34188527
,,,15439,solar,37496,26041730,34004419
,,,15628,wind,8002,26094830,33964111
,,,15952,wind,13395,26180742,33898266
,,,7928,wind,5727,26217866,33866211
,,,3646,wind,5751,26255432,33831964
,,,10427,solar,38573,26759692,33642331
,,,9239,wind,7828,26808875,33602833
,,,2345,solar,34306,27310285,33433224
,,,14820,wind,21292,27438268,33331442
,,,3030,wind,5156,27466264,33305657
,,,6347,solar,29004,27943354,33158583
,,,17645,wind,3799,27972454,33137420
,,,11735,wind,4205,28002483,33116077
,,,14764,solar,27530,28515388,32976206
,,,13662,solar,27360,29019268,32838169
,,,3726,wind,7899,29064576,32798407
,,,3560,wind,6200,29106511,32762917
,,,8147,wind,8040,29163511,32720097
,,,6968,wind,7438,29212794,32682393
,,,10633,wind,18022,29333254,32596168
,,,7567,solar,26014,29842169,32464252
,,,2722,solar,24085,30368564,32335727
,,,15833,solar,26400,30861709,32200992
,,,6345,wind,10442,30927152,32147758
,,,5237,wind,11268,30993104,32090269
,,,4057,wind,5681,31028071,32060549
,,,12925,wind,3484,31057399,32039712
,,,16062,wind,6826,31112572,32000535
,,,7037,wind,10268,31174742,31949964
,,,11517,solar,29410,31716527,31802612
,,,16044,wind,5490,31756134,31773760
,,,8042,solar,23766,32233129,31652060
,,,3441,solar,21564,32708699,31538870
,,,6238,wind,19161,32826064,31443628
,,,11431,solar,26500,33323198,31309131
,,,8547,wind,7704,33375012,31270197
,,,3540,solar,21499,33849347,31157301
,,,12555,wind,3190,33877267,31138902
,,,4822,wind,7577,33922667,31099061
,,,3324,wind,5186,33957505,31068230
,,,10431,wind,26648,34123725,30943350
,,,15548,solar,26360,34620765,30809858
,,,12854,solar,16659,35107355,30719399
,,,8249,wind,2338,35132513,30702499
,,,10352,wind,4661,35169644,30677418
,,,2955,solar,14211,35661079,30595318
,,,10927,solar,17109,36167429,30499127
,,,3456,wind,5590,36205418,30468269
,,,3421,solar,16236,36737228,30378924
,,,11151,solar,16512,37216598,30290449
,,,15941,wind,3480,37247235,30269232
,,,9748,wind,3137,37273189,30250617
,,,13922,wind,18437,37404839,30162876
,,,12849,solar,16349,37889624,30072768
,,,12135,solar,16008,38372604,29983445
,,,7619,solar,18090,38921894,29887545
,,,12760,wind,1375,38942057,29875271
,,,15936,solar,16825,39440997,29785122
,,,9945,wind,13940,39537976,29715698
,,,12121,solar,18187,40070926,29617234
,,,14934,wind,291,40085044,29608142
,,,14626,wind,4070,40118983,29585704
,,,12636,wind,6872,40169276,29551593
,,,7243,wind,923,40177961,29544125
,,,16438,wind,6572,40226701,29510356
,,,8049,wind,1929,40248384,29495818
,,,16742,wind,3939,40279859,29474015
,,,13944,wind,-350,40283846,29471714
,,,6230,solar,16375,40749916,29385316
,,,5039,wind,29081,40911540,29249490
,,,16358,wind,4079,40944957,29227054
,,,2636,solar,14586,41437437,29146019
,,,11461,wind,3130,41468300,29126831
,,,13826,solar,15600,41948905,29038893
,,,4154,solar,8599,42442430,28985071
,,,3847,wind,3852,42468562,28963205
,,,9426,wind,2460,42497185,28944294
,,,9922,wind,8459,42561152,28901948
,,,13816,solar,11904,43111392,28834166
,,,15942,solar,10738,43618882,28771061
,,,14849,wind,1304,43638448,28760357
,,,10526,solar,11100,44146983,28696851
,,,5435,wind,3736,44179141,28672966
,,,16639,solar,10964,44691951,28609457
,,,15042,solar,10144,45196686,28546490
,,,14634,solar,9591,45675011,28486678
,,,13456,wind,1484,45696270,28474973
,,,14119,wind,5636,45742239,28444353
,,,12656,wind,2549,45770006,28428869
,,,6045,solar,7700,46256121,28377012
,,,12044,solar,9457,46738341,28317585
,,,15048,solar,10548,47236236,28253591
,,,9961,solar,9985,47737931,28193469
,,,8122,solar,10809,48276296,28129603
,,,5457,wind,8843,48341148,28085511
,,,5343,wind,5360,48383966,28053891
,,,7249,wind,-94,48388869,28050426
,,,1655,solar,8699,48897309,27997964
,,,3032,solar,7681,49388934,27948315
,,,2538,solar,7130,49884644,27899859
,,,5119,solar,3500,50429564,27867902
,,,8539,solar,3403,50881954,27838763
,,,14537,solar,3149,51370444,27807419
,,,1756,solar,3154,51875369,27778971
,,,8651,solar,3482,52349039,27749472
,,,15658,solar,3977,52855579,27717724
,,,15527,wind,1191,52874398,27707311
,,,10129,wind,11053,52960895,27653335
,,,8449,wind,4291,53004852,27627768
,,,15549,wind,46,53015735,27622600
,,,4550,wind,3259,53046402,27599640
,,,10645,wind,5418,53091210,27573529
,,,5321,solar,3996,53632045,27541943
,,,6444,solar,3308,54113790,27512355
,,,2161,wind,7402,54164274,27473748
,,,12546,wind,6763,54228530,27436221
,,,5923,wind,7029,54279577,27400374
,,,4832,wind,21815,54418555,27293486
,,,3361,solar,3031,54919490,27265117
,,,14955,wind,2355,54947303,27250515
,,,11346,wind,3765,54983487,27229483
,,,4447,wind,9264,55044175,27182392
,,,17243,wind,6350,55100240,27148567
,,,12534,solar,3618,55587305,27116949
,,,14831,solar,3202,56060310,27086598
,,,3257,wind,5325,56096965,27059378
,,,10826,wind,7498,56159710,27022737
,,,8447,solar,3452,56628155,26992311
,,,13065,solar,4159,57134790,26959737
,,,12649,solar,3532,57621760,26927887
1,6152190.308507175,0.9,,,,,
,,,14820,wind,27056,127982,57059517
,,,15959,wind,7588,167433,57020066
,,,10936,wind,28458,301786,56885713
,,,3745,wind,11012,360033,56827466
,,,12456,wind,4604,384855,56802644
,,,7234,wind,10911,440473,56747026
,,,12520,wind,29948,581598,56605901
,,,15536,wind,3856,604566,56582933
,,,8220,solar,117878,1154046,56033453
,,,16331,wind,6577,1187877,55999622
,,,5824,solar,113363,1716837,55470662
,,,10867,wind,8671,1760149,55427350
,,,17951,solar,104335,2248069,54939430
,,,6440,wind,19012,2341571,54845928
,,,12451,wind,3130,2360758,54826741
,,,14025,wind,1400,2372563,54814936
,,,11340,solar,101618,2848133,54339366
,,,5940,wind,26892,2978515,54208984
,,,5320,solar,115566,3520490,53667009
,,,9623,solar,112607,4047075,53140424
,,,14942,wind,1960,4064131,53123368
,,,10536,solar,101764,4540366,52647133
,,,7524,wind,6160,4572262,52615237
,,,15940,wind,4370,4597085,52590414
,,,12848,wind,9352,4645867,52541632
,,,12019,wind,12976,4708787,52478712
,,,5722,solar,115520,5249052,51938447
,,,8827,wind,3419,5268492,51919007
,,,15832,wind,6710,5302909,51884590
,,,13938,wind,1941,5316732,51870767
,,,2636,solar,105104,5809212,51378287
,,,4728,wind,14476,5878908,51308591
,,,2251,wind,6377,5911750,51275749
,,,6927,wind,13198,5975637,51211862
,,,12540,wind,10581,6027668,51159831
,,,8618,wind,9313,6075401,51112098
,,,15221,wind,5824,6106872,51080627
,,,6429,wind,8861,6153172,51034327
,,,4053,wind,4898,6180393,51007106
,,,15660,solar,110061,6694343,50493156
,,,6845,wind,608,6701003,50486496
,,,5232,wind,13789,6771827,50415672
,,,7633,wind,13011,6834863,50352636
,,,12961,solar,106571,7332948,49854551
,,,7850,wind,1149,7342068,49845431
,,,6129,wind,5462,7373981,49813518
,,,9639,wind,11420,7431954,49755545
,,,13823,wind,5392,7461461,49726038
,,,8042,wind,5693,7491237,49696262
,,,4126,wind,8553,7533973,49653526
,,,12259,wind,4330,7558613,49628886
,,,14462,solar,107929,8062873,49124626
,,,15659,wind,7008,8098623,49088876
,,,14845,wind,1951,8113858,49073641
,,,11952,solar,101251,8590948,48596551
,,,13957,wind,5584,8620225,48567274
,,,13349,wind,10351,8671174,48516325
,,,17846,wind,9005,8716002,48471497
,,,14419,wind,5622,8746555,48440944
,,,10336,wind,19836,8840655,48346844
,,,10628,solar,105701,9340735,47846764
,,,12146,solar,102391,9824570,47362929
,,,11555,wind,5170,9851969,47335530
,,,4359,wind,14618,9924439,47263060
,,,5648,wind,12053,9988221,47199278
,,,9422,wind,14474,10057907,47129592
,,,3646,wind,7708,10095472,47092027
,,,14818,wind,4675,10120657,47066842
,,,14434,wind,3161,10144404,47043095
,,,7348,wind,-292,10148472,47039027
,,,16740,wind,5513,10177428,47010071
,,,15532,wind,6445,10211722,46975777
,,,14164,solar,107929,10715982,46471517
,,,13624,wind,14585,10787277,46400222
,,,11830,wind,28051,10925517,46261982
,,,7949,wind,11183,10981747,46205752
,,,6027,wind,11053,11036135,46151364
,,,12639,wind,9254,11083196,46104303
,,,9549,wind,5071,11113190,46074309
,,,1955,wind,9534,11162511,46024988
,,,15123,solar,103261,11647676,45539823
,,,11536,solar,103586,12133221,45054278
,,,5926,wind,18976,12223371,44964128
,,,11254,wind,2605,12239108,44948391
,,,16544,solar,106362,12736243,44451256
,,,3058,wind,4408,12765133,44422366
,,,11246,wind,8614,12813303,44374196
,,,5457,wind,13410,12878154,44309345
,,,9862,wind,5955,12909119,44278380
,,,3644,solar,101141,13384024,43803475
,,,9234,wind,10691,13436515,43750984
,,,11167,solar,109117,13947235,43240264
,,,7346,wind,-1090,13947235,43240264
,,,14736,solar,104787,14439430,42748069
,,,14921,wind,13227,14504993,42682506
,,,5270,solar,111813,15027968,42159531
,,,15537,wind,4611,15053466,42134033
,,,14050,wind,1857,15065802,42121697
,,,5842,wind,10861,15119569,42067930
,,,5448,wind,10035,15168227,42019272
,,,4038,solar,98741,15633727,41553772
,,,12929,wind,15744,15709227,41478272
,,,14540,wind,4390,15737585,41449914
,,,14231,wind,5913,15772231,41415268
,,,15941,solar,108427,16279816,40907683
,,,13131,solar,105798,16774386,40413113
,,,6045,wind,9450,16825067,40362432
,,,17854,wind,7276,16864162,40323337
,,,15956,wind,4804,16889894,40297605
,,,13818,solar,114826,17425504,39761995
,,,6640,wind,9350,17471900,39715599
,,,10732,wind,28682,17608892,39578607
,,,5628,wind,6731,17644448,39543051
,,,11948,solar,101654,18121443,39066056
,,,8144,wind,26024,18243632,38943867
,,,12721,wind,17675,18330034,38857465
,,,15129,solar,102391,18809119,38378380
,,,2655,wind,7274,18846394,38341105
,,,14346,wind,68,18851662,38335837
,,,12161,wind,4494,18878110,38309389
,,,12362,solar,106776,19378190,37809309
,,,3619,wind,9373,19429073,37758426
,,,10129,wind,17214,19515569,37671930
,,,13453,solar,103808,20002160,37185339
,,,8031,wind,9225,20049490,37138009
,,,11033,wind,47218,20270523,36916976
,,,8720,solar,117477,20819243,36368256
,,,11022,wind,15632,20895696,36291803
,,,8023,wind,5508,20924630,36262869
,,,9048,wind,1694,20936269,36251230
,,,11655,solar,90191,21418774,35827601
,,,13520,wind,21818,21531741,35724492
,,,17042,wind,4442,21558442,35700406
,,,14927,solar,72940,22032207,35355187
,,,3556,solar,71966,22526207,35012895
,,,7121,wind,11799,22588859,34955366
,,,15734,wind,7106,22633795,34917043
,,,12231,wind,9836,22693655,34865469
,,,14219,wind,7767,22739638,34825167
,,,3045,wind,7994,22783129,34783911
,,,12235,wind,1058,22797830,34771333
,,,5849,wind,8131,22846538,34728104
,,,11247,wind,10980,22905529,34677272
,,,15754,wind,3087,22928410,34658280
,,,3755,solar,57838,23421460,34381707
,,,17650,wind,4990,23456002,34354066
,,,10954,wind,4354,23486870,34330376
,,,10236,solar,46285,23961395,34106318
,,,6932,solar,43274,24413880,33895947
,,,11028,wind,19387,24532850,33799770
,,,2357,wind,7220,24572896,33763076
,,,7621,wind,5552,24605798,33733944
,,,10853,solar,47121,25087353,33506086
,,,10329,solar,49239,25580878,33269575
,,,11462,wind,5013,25616900,33241830
,,,11933,solar,48131,26107100,33007461
,,,8717,solar,42804,26659905,32797721
,,,2931,wind,4519,26688032,32771820
,,,13215,wind,12270,26762658,32712112
,,,6023,wind,4159,26788853,32689308
,,,17657,solar,35891,27277153,32512494
,,,2435,wind,3837,27301300,32489692
,,,3156,solar,33674,27793020,32322457
,,,6140,solar,33971,28276190,32152498
,,,3634,solar,26384,28753660,32018900
,,,1953,wind,14262,28835779,31948089
,,,9965,wind,6564,28882925,31914356
,,,5434,wind,10271,28947276,31862011
,,,10618,solar,28901,29493431,31715910
,,,15939,wind,2815,29516432,31699218
,,,4420,solar,26830,30054037,31563594
,,,15125,solar,26088,30533407,31431338
,,,5344,wind,10562,30602614,31375050
,,,11833,solar,26720,31094239,31241329
,,,16061,wind,6054,31141844,31207537
,,,14721,wind,9584,31211670,31158536
,,,14844,wind,1686,31225450,31149196
,,,10141,solar,23480,31692755,31025610
,,,13031,solar,26360,32187990,30891058
,,,11941,wind,-153,32192956,30887820
,,,15145,wind,651,32206233,30878837
,,,8446,wind,6727,32253504,30843301
,,,11134,solar,25875,32738859,30712368
,,,6469,wind,9979,32806013,30661008
,,,5160,solar,23991,33306188,30536162
,,,7830,wind,2179,33322642,30522361
,,,10836,solar,24821,33800682,30394804
,,,15224,wind,5531,33843520,30364844
,,,2869,wind,15503,33934551,30288356
,,,11237,solar,24992,34414586,30160023
,,,13636,wind,7118,34467875,30122669
,,,17649,wind,2860,34491901,30105772
,,,11731,solar,26735,34988276,29970760
,,,7739,wind,2945,35011713,29951352
,,,4361,solar,19633,35513788,29846316
,,,2456,solar,15191,36006078,29763596
,,,17542,wind,3754,36039413,29740511
,,,6439,wind,4664,36070979,29715414
,,,10226,wind,10776,36149507,29659173
,,,12744,wind,3391,36181227,29637736
,,,9945,wind,13362,36278206,29568312
,,,11753,wind,4132,36316528,29544318
,,,17856,solar,16355,36804543,29456303
,,,4046,solar,13634,37278783,29377300
,,,15243,wind,1499,37296871,29365529
,,,12646,wind,4604,37337012,29338327
,,,10143,wind,11880,37416954,29281073
,,,10924,wind,7683,37477720,29239838
,,,3530,solar,15420,37973240,29156075
,,,13723,wind,16010,38089988,29078304
,,,15436,wind,1695,38109475,29065600
,,,4838,wind,6690,38156934,29025164
,,,5569,solar,16303,38680289,28936327
,,,10734,wind,4574,38718120,28910711
,,,5532,wind,18916,38835054,28819086
,,,7643,solar,15629,39312239,28733312
,,,3825,solar,16570,39832174,28644320
,,,5718,solar,17794,40380514,28549768
,,,11640,wind,2431,40402812,28534784
,,,12359,wind,1734,40423847,28521943
,,,11149,wind,3443,40458917,28500019
,,,14530,solar,14739,40918242,28416463
,,,16133,wind,4220,40951570,28393384
,,,4967,solar,16121,41467135,28306433
,,,11954,wind,1385,41485308,28295428
,,,15052,wind,4492,41523850,28271112
,,,11333,wind,12179,41614636,28209442
,,,4935,wind,11980,41684295,28150501
,,,6951,wind,2164,41702998,28136767
,,,11528,wind,9378,41777204,28086373
,,,3560,wind,5688,41819138,28052371
,,,4623,wind,6043,41857450,28019502
,,,12219,wind,9215,41921304,27973680
,,,9546,wind,4633,41963303,27945498
,,,5823,wind,11198,42037913,27890701
,,,14022,wind,22316,42210380,27785329
,,,3031,solar,7825,42704095,27735468
,,,2737,wind,3354,42728050,27715302
,,,6022,solar,10037,43267175,27654946
,,,13315,solar,11673,43820170,27587154
,,,2845,wind,4552,43849715,27562607
,,,14149,solar,10419,44339060,27501575
,,,11646,wind,4960,44387943,27471279
,,,3254,solar,7335,44877383,27422144
,,,8648,solar,8718,45343548,27368845
,,,5822,wind,7628,45396775,27329652
,,,14744,wind,336,45408166,27323165
,,,15936,wind,2692,45433511,27307030
,,,15934,solar,10338,45928746,27245303
,,,15324,wind,2970,45958846,27227245
,,,8551,wind,149,45966846,27222632
,,,4738,solar,8080,46435766,27173469
,,,9750,wind,1341,46455047,27161691
,,,12746,wind,5121,46498541,27134766
,,,4725,wind,5475,46533491,27105981
,,,12066,solar,10444,47041171,27043774
,,,10625,wind,5164,47090231,27013368
,,,15528,wind,1858,47111154,27000986
,,,5644,solar,7680,47593374,26950594
,,,16237,solar,10717,48098774,26888209
,,,13065,wind,3699,48135424,26867497
,,,5134,wind,8434,48188344,26824503
,,,10248,wind,7284,48250726,26783208
,,,7865,solar,9885,48756601,26724604
,,,2735,solar,7885,49247276,26675090
,,,16139,solar,10491,49752961,26612670
,,,3931,wind,11310,49821303,26557404
,,,3738,wind,6215,49862377,26523793
,,,4054,solar,8029,50355142,26473626
,,,15117,wind,17875,50483042,26388439
,,,9928,wind,9681,50559022,26338161
,,,2729,solar,6984,51058057,26290618
,,,13132,solar,4051,51554622,26258534
,,,12221,wind,4851,51602839,26230421
,,,15727,solar,3648,52097884,26198667
,,,3746,wind,10267,52163108,26148130
,,,2745,wind,3245,52186038,26129523
,,,9424,wind,4338,52227317,26103781
,,,14024,wind,-243,52234207,26100333
,,,14923,wind,2112,52260207,26085731
,,,15320,solar,4335,52777102,26052355
,,,13622,wind,10529,52869689,25999497
,,,10647,wind,13108,52985696,25931596
,,,3647,wind,3368,53010808,25911366
,,,14727,solar,3755,53481818,25880627
,,,4026,wind,6449,53524166,25847454
,,,7045,wind,-856,53524166,25847454
,,,7946,wind,23644,53683928,25736084
,,,5360,wind,4602,53726044,25709145
,,,14254,solar,4332,54215199,25675781
,,,14854,wind,1475,54235836,25665181
,,,2959,wind,7794,54290120,25625227
,,,6040,solar,3627,54770725,25596133
,,,9963,solar,3901,55274605,25564727
,,,12915,solar,4651,55830545,25529912
,,,7043,wind,-391,55832999,25527797
,,,17952,wind,3289,55867424,25507886
,,,5149,solar,2476,56357054,25479600
,,,6444,solar,2763,56838799,25450012
,,,12434,solar,3860,57325484,25417872
2,6452193.468251353,0.81,,,,,
,,,7432,wind,7073,37110,57150389
,,,10867,wind,8671,80422,57107077
,,,14023,wind,3381,99727,57087772
,,,7636,wind,12439,161666,57025833
,,,13548,wind,8235,202996,56984503
,,,11460,wind,5316,231055,56956444
,,,10841,wind,9452,279460,56908039
,,,11659,solar,105045,770610,56416889
,,,10142,wind,19878,869152,56318347
,,,7626,solar,107194,1371132,55816367
,,,7742,wind,2004,1385202,55802297
,,,12758,wind,3293,1404065,55783434
,,,5320,solar,115566,1946040,55241459
,,,5530,wind,5882,1979861,55207638
,,,11150,wind,10300,2034405,55153094
,,,14543,solar,106058,2533345,54654154
,,,2527,solar,107036,3037795,54149704
,,,7135,wind,4603,3063677,54123822
,,,12257,solar,104460,3552167,53635332
,,,9330,wind,6500,3585610,53601889
,,,17357,wind,8588,3628543,53558956
,,,14051,wind,2334,3644112,53543387
,,,10226,wind,15484,3722639,53464860
,,,7919,solar,118191,4273544,52913955
,,,2742,wind,7001,4309225,52878274
,,,4426,wind,8336,4350992,52836507
,,,3927,wind,7357,4388290,52799209
,,,6129,wind,5424,4420204,52767295
,,,15826,wind,6711,4455709,52731790
,,,3625,solar,110768,4973934,52213565
,,,6030,wind,21715,5076182,52111317
,,,14034,wind,2025,5094074,52093425
,,,9746,wind,-870,5098860,52088639
,,,2639,wind,9939,5150270,52037229
,,,8418,solar,118484,5702505,51484994
,,,11933,solar,103901,6192705,50994794
,,,3626,wind,4305,6217191,50970308
,,,15219,wind,5093,6244279,50943220
,,,13616,solar,118108,6794804,50392695
,,,12423,wind,7396,6836609,50350890
,,,5270,wind,17753,6922226,50265273
,,,7567,solar,108954,7431141,49756358
,,,12536,wind,10294,7484874,49702625
,,,5718,solar,117627,8033214,49154285
,,,13059,solar,105735,8527499,48660000
,,,14253,solar,104314,9015324,48172175
,,,4738,wind,23137,9131026,48056473
,,,10146,solar,99760,9601846,47585653
,,,5448,wind,8726,9650504,47536995
,,,17143,wind,3745,9672485,47515014
,,,13025,wind,14917,9744228,47443271
,,,7624,solar,111106,10262928,46924571
,,,6528,wind,12492,10324669,46862830
,,,6443,wind,11491,10383984,46803515
,,,15531,wind,5905,10414761,46772738
,,,5734,wind,11807,10477079,46710420
,,,3130,solar,105226,10972409,46215090
,,,3970,solar,111399,11492439,45695060
,,,15422,solar,107536,11996414,45191085
,,,15130,solar,102721,12478064,44709435
,,,10647,solar,99972,12950404,44237095
,,,11916,solar,116937,13495609,43691890
,,,12321,wind,10639,13548158,43639341
,,,6141,wind,7873,13591675,43595824
,,,10365,solar,108724,14099545,43087954
,,,13957,solar,105024,14590600,42596899
,,,11548,wind,8368,14637284,42550215
,,,3445,wind,7278,14678055,42509444
,,,2730,solar,106199,15175095,42012404
,,,3161,solar,105811,15673085,41514414
,,,11228,solar,105983,16174970,41012529
,,,5041,wind,13382,16242070,40945429
,,,13860,solar,106717,16740820,40446679
,,,13742,wind,102,16745179,40442320
,,,5538,solar,99903,17217709,39969790
,,,15056,solar,105756,17712089,39475410
,,,6146,solar,102632,18196779,38990720
,,,8019,wind,6126,18228524,38958975
,,,12433,wind,2817,18247391,38940108
,,,5165,wind,12710,18310563,38876936
,,,2645,solar,106028,18806178,38381321
,,,12922,wind,22595,18912821,38274678
,,,14735,wind,953,18926534,38260965
,,,3252,solar,94368,19414359,37818349
,,,3025,wind,8818,19464705,37770035
,,,3643,wind,5884,19498741,37737252
,,,9135,wind,16306,19584039,37659236
,,,5143,wind,5196,19612649,37631622
,,,6640,wind,8487,19659045,37588087
,,,16129,solar,78947,20169860,37215563
,,,3245,wind,6824,20207398,37179441
,,,5340,solar,69346,20679168,36849302
,,,3843,solar,62696,21154358,36549403
,,,2740,solar,48271,21644368,36316130
,,,5120,wind,7721,21690976,36275895
,,,4044,wind,4897,21721526,36247402
,,,7921,solar,52646,22263026,35994429
,,,12549,wind,8904,22323116,35947937
,,,6040,wind,10218,22379300,35898420
,,,9126,wind,8270,22430701,35855429
,,,4933,wind,2192,22449705,35837318
,,,6768,wind,8729,22502540,35792683
,,,11950,wind,7340,22556580,35750916
,,,15631,wind,5168,22591115,35723486
,,,13557,wind,3025,22614220,35705837
,,,15549,wind,670,22625104,35697833
,,,12956,wind,4760,22658309,35672298
,,,5922,solar,52054,23198954,35420954
,,,1758,wind,6463,23239877,35383470
,,,3350,wind,9331,23291484,35337197
,,,2970,wind,15050,23375861,35261706
,,,13624,wind,11407,23447156,35204854
,,,2950,wind,4097,23471904,35182372
,,,8125,wind,4130,23499015,35159703
,,,8546,wind,8078,23547571,35119087
,,,12762,solar,49724,24048316,34879398
,,,4725,solar,49663,24573476,34639984
,,,10243,wind,13388,24648416,34577329
,,,6247,wind,8542,24695160,34536107
,,,13726,solar,44896,25177285,34315988
,,,1857,wind,5883,25210277,34286634
,,,10128,wind,9050,25267056,34241080
,,,5832,wind,15251,25352486,34167860
,,,10544,wind,7325,25401921,34128160
,,,14724,solar,35865,25886611,33951466
,,,10432,wind,19468,26007139,33854787
,,,9747,wind,-263,26007751,33854175
,,,15940,solar,37693,26514861,33668111
,,,13617,wind,6771,26558494,33633398
,,,10643,wind,13745,26644115,33567338
,,,2672,wind,18377,26748027,33476098
,,,3544,wind,3143,26767647,33457698
,,,5744,wind,7940,26818865,33413666
,,,6740,wind,4998,26849573,33387050
,,,7828,wind,8010,26897681,33345681
,,,9341,wind,2331,26917600,33329648
,,,11143,wind,10898,26991038,33272987
,,,13315,wind,12570,27069154,33210854
,,,10445,wind,7395,27117340,33172155
,,,12429,wind,8530,27175477,33127318
